DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD
2019.08.12	02:00:00	1.04905	1.04951	1.04839	1.04879	6288	0	17
2019.08.12	03:00:00	1.04878	1.05130	1.04841	1.04892	4663	0	15
2019.08.12	04:00:00	1.04892	1.04958	1.04866	1.04891	8029	0	17
2019.08.12	05:00:00	1.04891	1.04970	1.04875	1.04962	4714	0	16
2019.08.12	06:00:00	1.04962	1.04967	1.04855	1.04875	1657	0	18
2019.08.12	07:00:00	1.04875	1.04924	1.04861	1.04905	2102	0	15
2019.08.12	08:00:00	1.04907	1.04919	1.04856	1.04861	2439	0	18
2019.08.12	09:00:00	1.04861	1.04901	1.04821	1.04899	1857	0	15
2019.08.12	10:00:00	1.04899	1.04948	1.04868	1.04927	3151	0	15
2019.08.12	11:00:00	1.04926	1.04953	1.04779	1.04793	6099	0	15
2019.08.12	12:00:00	1.04793	1.04811	1.04706	1.04709	4221	0	13
2019.08.12	13:00:00	1.04709	1.04745	1.04635	1.04648	2053	0	13
2019.08.12	14:00:00	1.04649	1.04662	1.04601	1.04602	2885	0	16
2019.08.12	15:00:00	1.04602	1.04637	1.04544	1.04623	5287	0	13
2019.08.12	16:00:00	1.04623	1.04638	1.04545	1.04565	4711	0	17
2019.08.12	17:00:00	1.04565	1.04642	1.04528	1.04538	4853	0	13
2019.08.12	18:00:00	1.04538	1.04632	1.04531	1.04624	4025	0	16
2019.08.12	19:00:00	1.04623	1.04773	1.04618	1.04743	2107	0	14
2019.08.12	20:00:00	1.04743	1.04769	1.04719	1.04721	2937	0	19
2019.08.12	21:00:00	1.04720	1.04772	1.04683	1.04736	2678	0	13
2019.08.12	22:00:00	1.04734	1.04766	1.04716	1.04720	3387	0	18
2019.08.12	23:00:00	1.04722	1.04740	1.04671	1.04681	787	0	22
2019.08.13	00:00:00	1.04611	1.05441	1.04511	1.04714	67733	0	27
2019.08.13	01:00:00	1.04714	1.04786	1.04713	1.04773	1581	0	20
2019.08.13	02:00:00	1.04773	1.04822	1.04757	1.04769	5961	0	15
2019.08.13	03:00:00	1.04769	1.04816	1.04737	1.04792	5081	0	16
2019.08.13	04:00:00	1.04793	1.04830	1.04717	1.04723	6379	0	14
2019.08.13	05:00:00	1.04723	1.04808	1.04716	1.04805	4667	0	15
2019.08.13	06:00:00	1.04803	1.04851	1.04790	1.04832	3613	0	15
2019.08.13	07:00:00	1.04832	1.04856	1.04803	1.04831	2786	0	19
2019.08.13	08:00:00	1.04831	1.04874	1.04824	1.04846	1946	0	14
2019.08.13	09:00:00	1.04846	1.04861	1.04807	1.04827	2856	0	14
2019.08.13	10:00:00	1.04827	1.04878	1.04773	1.04874	3509	0	15
2019.08.13	11:00:00	1.04874	1.04916	1.04845	1.04885	3884	0	15
2019.08.13	12:00:00	1.04886	1.04888	1.04789	1.04852	3962	0	13
2019.08.13	13:00:00	1.04852	1.04918	1.04815	1.04892	4347	0	14
2019.08.13	14:00:00	1.04892	1.04994	1.04880	1.04984	3265	0	14
2019.08.13	15:00:00	1.04984	1.05154	1.04943	1.05115	5870	0	14
2019.08.13	16:00:00	1.05113	1.05356	1.05067	1.05252	8536	0	13
2019.08.13	17:00:00	1.05261	1.05444	1.05145	1.05153	11186	0	13
2019.08.13	18:00:00	1.05154	1.05273	1.05109	1.05229	6683	0	16
2019.08.13	19:00:00	1.05227	1.05293	1.05200	1.05232	5022	0	18
2019.08.13	20:00:00	1.05232	1.05310	1.05227	1.05302	5343	0	19
2019.08.13	21:00:00	1.05302	1.05353	1.05295	1.05316	3133	0	19
2019.08.13	22:00:00	1.05302	1.05322	1.05260	1.05295	2990	0	14
2019.08.13	23:00:00	1.05295	1.05317	1.05188	1.05240	885	0	22
2019.08.14	00:00:00	1.05228	1.05349	1.04779	1.05224	74107	0	17
2019.08.14	01:00:00	1.05223	1.05276	1.05184	1.05201	2937	0	15
2019.08.14	02:00:00	1.05199	1.05222	1.05139	1.05181	2116	0	15
2019.08.14	03:00:00	1.05181	1.05264	1.05166	1.05197	3666	0	16
2019.08.14	04:00:00	1.05197	1.05262	1.05133	1.05212	5719	0	15
2019.08.14	05:00:00	1.05212	1.05214	1.05077	1.05101	6834	0	16
2019.08.14	06:00:00	1.05101	1.05114	1.05038	1.05057	2234	0	18
2019.08.14	07:00:00	1.05057	1.05179	1.05045	1.05137	2039	0	15
2019.08.14	08:00:00	1.05137	1.05202	1.05095	1.05117	3031	0	15
2019.08.14	09:00:00	1.05116	1.05171	1.05074	1.05100	3798	0	17
2019.08.14	10:00:00	1.05100	1.05140	1.05015	1.05023	3518	0	13
2019.08.14	11:00:00	1.05024	1.05113	1.04995	1.05072	3016	0	16
2019.08.14	12:00:00	1.05072	1.05136	1.05068	1.05094	3496	0	17
2019.08.14	13:00:00	1.05094	1.05097	1.04996	1.05009	2642	0	15
2019.08.14	14:00:00	1.05009	1.05092	1.04946	1.04997	6650	0	14
2019.08.14	15:00:00	1.04997	1.05004	1.04889	1.04916	7316	0	14
2019.08.14	16:00:00	1.04916	1.04926	1.04791	1.04860	5903	0	15
2019.08.14	17:00:00	1.04859	1.04915	1.04820	1.04865	7382	0	14
2019.08.14	18:00:00	1.04864	1.04945	1.04823	1.04930	6126	0	14
2019.08.14	19:00:00	1.04930	1.04961	1.04835	1.04878	4594	0	18
2019.08.14	20:00:00	1.04878	1.04991	1.04866	1.04970	4587	0	16
2019.08.14	21:00:00	1.04970	1.04990	1.04826	1.04857	4662	0	16
2019.08.14	22:00:00	1.04845	1.04909	1.04834	1.04837	5081	0	16
2019.08.14	23:00:00	1.04837	1.04879	1.04751	1.04818	1219	0	21
2019.08.15	00:00:00	1.04828	1.05360	1.04638	1.04841	71267	0	18
2019.08.15	01:00:00	1.04841	1.04873	1.04765	1.04810	1819	0	14
2019.08.15	02:00:00	1.04809	1.04895	1.04781	1.04888	5410	0	14
2019.08.15	03:00:00	1.04889	1.04974	1.04865	1.04932	5749	0	14
2019.08.15	04:00:00	1.04932	1.05205	1.04901	1.05177	5632	0	13
2019.08.15	05:00:00	1.05177	1.05359	1.05173	1.05296	4267	0	14
2019.08.15	06:00:00	1.05296	1.05330	1.05250	1.05255	3531	0	14
2019.08.15	07:00:00	1.05255	1.05275	1.05206	1.05267	2770	0	18
2019.08.15	08:00:00	1.05266	1.05317	1.05244	1.05266	2548	0	17
2019.08.15	09:00:00	1.05266	1.05336	1.05221	1.05244	5683	0	13
2019.08.15	10:00:00	1.05246	1.05296	1.05199	1.05223	6150	0	16
2019.08.15	11:00:00	1.05224	1.05252	1.05168	1.05175	3130	0	15
2019.08.15	12:00:00	1.05175	1.05267	1.05127	1.05222	6386	0	13
2019.08.15	13:00:00	1.05222	1.05251	1.05157	1.05192	7542	0	14
2019.08.15	14:00:00	1.05192	1.05281	1.05190	1.05235	6783	0	15
2019.08.15	15:00:00	1.05234	1.05312	1.05179	1.05290	8170	0	13
2019.08.15	16:00:00	1.05294	1.05306	1.05174	1.05204	5200	0	16
2019.08.15	17:00:00	1.05205	1.05266	1.05090	1.05157	6913	0	16
2019.08.15	18:00:00	1.05156	1.05240	1.05149	1.05235	4898	0	14
2019.08.15	19:00:00	1.05234	1.05267	1.05123	1.05129	3147	0	17
2019.08.15	20:00:00	1.05129	1.05162	1.05055	1.05086	3478	0	15
2019.08.15	21:00:00	1.05086	1.05185	1.05079	1.05147	6344	0	17
2019.08.15	22:00:00	1.05147	1.05183	1.05087	1.05090	5047	0	21
2019.08.15	23:00:00	1.05089	1.05122	1.05042	1.05095	880	0	19
2019.08.16	00:00:00	1.05047	1.05558	1.04959	1.05099	64749	0	14
2019.08.16	01:00:00	1.05099	1.05234	1.05082	1.05192	2532	0	15
2019.08.16	02:00:00	1.05192	1.05273	1.05175	1.05237	4547	0	17
2019.08.16	03:00:00	1.05237	1.05363	1.05224	1.05304	5882	0	15
2019.08.16	04:00:00	1.05304	1.05405	1.05300	1.05381	4724	0	15
2019.08.16	05:00:00	1.05381	1.05441	1.05365	1.05422	4474	0	13
2019.08.16	06:00:00	1.05421	1.05484	1.05355	1.05368	4680	0	15
2019.08.16	07:00:00	1.05367	1.05431	1.05325	1.05401	2822	0	15
2019.08.16	08:00:00	1.05401	1.05425	1.05360	1.05360	2626	0	16
2019.08.16	09:00:00	1.05360	1.05439	1.05334	1.05409	3129	0	15
2019.08.16	10:00:00	1.05409	1.05483	1.05393	1.05428	4367	0	13
2019.08.16	11:00:00	1.05429	1.05513	1.05425	1.05496	3695	0	16
2019.08.16	12:00:00	1.05494	1.05503	1.05427	1.05470	4809	0	14
2019.08.16	13:00:00	1.05470	1.05494	1.05376	1.05423	3707	0	16
2019.08.16	14:00:00	1.05422	1.05471	1.05411	1.05430	4086	0	14
2019.08.16	15:00:00	1.05430	1.05463	1.05410	1.05426	3737	0	13
2019.08.16	16:00:00	1.05425	1.05447	1.05229	1.05323	4206	0	14
2019.08.16	17:00:00	1.05323	1.05487	1.05284	1.05378	9308	0	14
2019.08.16	18:00:00	1.05378	1.05485	1.05366	1.05466	5646	0	18
2019.08.16	19:00:00	1.05466	1.05524	1.05442	1.05517	3057	0	16
2019.08.16	20:00:00	1.05517	1.05521	1.05473	1.05504	2709	0	19
2019.08.16	21:00:00	1.05504	1.05527	1.05464	1.05517	2203	0	17
2019.08.16	22:00:00	1.05517	1.05556	1.05468	1.05520	2260	0	18
2019.08.16	23:00:00	1.05520	1.05527	1.05425	1.05440	414	0	24
2019.08.19	00:00:00	1.05319	1.05687	1.05226	1.05522	59108	0	25
2019.08.19	01:00:00	1.05533	1.05569	1.05488	1.05505	2639	0	18
2019.08.19	02:00:00	1.05507	1.05599	1.05501	1.05584	3728	0	16
2019.08.19	03:00:00	1.05584	1.05657	1.05540	1.05645	4585	0	13
2019.08.19	04:00:00	1.05646	1.05685	1.05622	1.05674	4964	0	16
2019.08.19	05:00:00	1.05674	1.05677	1.05558	1.05595	3120	0	15
2019.08.19	06:00:00	1.05596	1.05620	1.05569	1.05609	2297	0	15
2019.08.19	07:00:00	1.05607	1.05655	1.05605	1.05644	3058	0	18
2019.08.19	08:00:00	1.05644	1.05684	1.05599	1.05612	2900	0	15
2019.08.19	09:00:00	1.05612	1.05636	1.05544	1.05569	1392	0	16
2019.08.19	10:00:00	1.05569	1.05634	1.05505	1.05537	2251	0	13
2019.08.19	11:00:00	1.05533	1.05590	1.05489	1.05582	3192	0	17
2019.08.19	12:00:00	1.05581	1.05600	1.05539	1.05584	1302	0	17
2019.08.19	13:00:00	1.05581	1.05633	1.05571	1.05591	2248	0	18
2019.08.19	14:00:00	1.05593	1.05627	1.05566	1.05612	2582	0	14
2019.08.19	15:00:00	1.05614	1.05648	1.05586	1.05600	1558	0	15
2019.08.19	16:00:00	1.05600	1.05654	1.05519	1.05551	2770	0	14
2019.08.19	17:00:00	1.05551	1.05581	1.05390	1.05399	2242	0	16
2019.08.19	18:00:00	1.05399	1.05481	1.05390	1.05472	2412	0	14
2019.08.19	19:00:00	1.05472	1.05566	1.05465	1.05534	2384	0	15
2019.08.19	20:00:00	1.05534	1.05572	1.05514	1.05536	1830	0	17
2019.08.19	21:00:00	1.05536	1.05584	1.05527	1.05559	4476	0	18
2019.08.19	22:00:00	1.05559	1.05615	1.05539	1.05585	2195	0	20
2019.08.19	23:00:00	1.05585	1.05595	1.05502	1.05508	911	0	18
2019.08.20	00:00:00	1.05449	1.05820	1.05414	1.05563	56067	0	37
2019.08.20	01:00:00	1.05563	1.05563	1.05504	1.05526	1142	0	19
2019.08.20	02:00:00	1.05526	1.05555	1.05465	1.05473	5949	0	16
2019.08.20	03:00:00	1.05473	1.05550	1.05434	1.05441	4710	0	15
2019.08.20	04:00:00	1.05441	1.05595	1.05406	1.05588	4246	0	13
2019.08.20	05:00:00	1.05588	1.05625	1.05565	1.05595	8082	0	15
2019.08.20	06:00:00	1.05593	1.05607	1.05551	1.05566	4380	0	13
2019.08.20	07:00:00	1.05566	1.05609	1.05566	1.05592	1559	0	16
2019.08.20	08:00:00	1.05592	1.05653	1.05588	1.05650	7443	0	14
2019.08.20	09:00:00	1.05649	1.05772	1.05639	1.05762	5979	0	15
2019.08.20	10:00:00	1.05762	1.05817	1.05737	1.05754	5818	0	16
2019.08.20	11:00:00	1.05755	1.05765	1.05710	1.05711	2020	0	17
2019.08.20	12:00:00	1.05710	1.05768	1.05696	1.05704	4236	0	14
2019.08.20	13:00:00	1.05704	1.05780	1.05702	1.05725	1106	0	17
2019.08.20	14:00:00	1.05725	1.05764	1.05714	1.05717	840	0	17
2019.08.20	15:00:00	1.05718	1.05756	1.05704	1.05748	2251	0	15
2019.08.20	16:00:00	1.05748	1.05768	1.05515	1.05520	4905	0	14
2019.08.20	17:00:00	1.05520	1.05651	1.05517	1.05605	4181	0	14
2019.08.20	18:00:00	1.05605	1.05658	1.05601	1.05621	2061	0	17
2019.08.20	19:00:00	1.05621	1.05658	1.05578	1.05612	2081	0	14
2019.08.20	20:00:00	1.05612	1.05622	1.05550	1.05577	1581	0	18
2019.08.20	21:00:00	1.05577	1.05616	1.05551	1.05597	1700	0	16
2019.08.20	22:00:00	1.05597	1.05626	1.05556	1.05579	2584	0	17
2019.08.20	23:00:00	1.05579	1.05630	1.05560	1.05594	985	0	16
2019.08.21	00:00:00	1.05619	1.06013	1.05520	1.05620	54517	0	14
2019.08.21	01:00:00	1.05620	1.05689	1.05616	1.05660	5529	0	19
2019.08.21	02:00:00	1.05660	1.05697	1.05649	1.05680	3645	0	13
2019.08.21	03:00:00	1.05681	1.05744	1.05669	1.05696	4124	0	15
2019.08.21	04:00:00	1.05696	1.05763	1.05690	1.05696	3073	0	17
2019.08.21	05:00:00	1.05696	1.05772	1.05668	1.05764	3334	0	14
2019.08.21	06:00:00	1.05763	1.05789	1.05738	1.05775	3707	0	18
2019.08.21	07:00:00	1.05775	1.05791	1.05746	1.05764	3016	0	18
2019.08.21	08:00:00	1.05764	1.05810	1.05758	1.05761	1963	0	16
2019.08.21	09:00:00	1.05761	1.05883	1.05761	1.05867	3363	0	13
2019.08.21	10:00:00	1.05867	1.05903	1.05857	1.05872	2516	0	15
2019.08.21	11:00:00	1.05872	1.05969	1.05862	1.05965	2940	0	16
2019.08.21	12:00:00	1.05966	1.05994	1.05940	1.05961	2351	0	16
2019.08.21	13:00:00	1.05958	1.05966	1.05876	1.05893	896	0	16
2019.08.21	14:00:00	1.05893	1.05955	1.05835	1.05940	1237	0	14
2019.08.21	15:00:00	1.05941	1.05969	1.05904	1.05907	1526	0	16
2019.08.21	16:00:00	1.05907	1.05969	1.05874	1.05960	1138	0	14
2019.08.21	17:00:00	1.05960	1.06004	1.05889	1.05902	2729	0	13
2019.08.21	18:00:00	1.05902	1.05957	1.05886	1.05956	1930	0	16
2019.08.21	19:00:00	1.05957	1.05992	1.05920	1.05969	2189	0	18
2019.08.21	20:00:00	1.05969	1.05983	1.05897	1.05919	1446	0	19
2019.08.21	21:00:00	1.05919	1.05985	1.05896	1.05966	4538	0	17
2019.08.21	22:00:00	1.05966	1.06008	1.05887	1.05896	2964	0	14
2019.08.21	23:00:00	1.05896	1.05921	1.05850	1.05855	2120	0	18
2019.08.22	00:00:00	1.05875	1.06157	1.05756	1.05925	66122	0	25
2019.08.22	01:00:00	1.05925	1.05928	1.05865	1.05922	2816	0	21
2019.08.22	02:00:00	1.05921	1.05961	1.05901	1.05919	5737	0	15
2019.08.22	03:00:00	1.05919	1.05941	1.05850	1.05850	2866	0	19
2019.08.22	04:00:00	1.05850	1.05901	1.05782	1.05795	2419	0	14
2019.08.22	05:00:00	1.05795	1.05877	1.05769	1.05875	3773	0	18
2019.08.22	06:00:00	1.05875	1.06013	1.05862	1.05994	4250	0	15
2019.08.22	07:00:00	1.05994	1.06096	1.05983	1.06049	4222	0	19
2019.08.22	08:00:00	1.06051	1.06067	1.05977	1.06002	4250	0	17
2019.08.22	09:00:00	1.06002	1.06065	1.05926	1.05951	4719	0	16
2019.08.22	10:00:00	1.05952	1.06064	1.05919	1.06034	4632	0	13
2019.08.22	11:00:00	1.06034	1.06055	1.05952	1.05985	2694	0	14
2019.08.22	12:00:00	1.05985	1.06060	1.05964	1.06049	2754	0	14
2019.08.22	13:00:00	1.06049	1.06077	1.05991	1.06024	3455	0	14
2019.08.22	14:00:00	1.06024	1.06075	1.05939	1.06075	4405	0	17
2019.08.22	15:00:00	1.06074	1.06134	1.06068	1.06088	8517	0	14
2019.08.22	16:00:00	1.06089	1.06095	1.05992	1.06042	7505	0	16
2019.08.22	17:00:00	1.06042	1.06136	1.05994	1.06043	6535	0	15
2019.08.22	18:00:00	1.06043	1.06090	1.06016	1.06028	3568	0	15
2019.08.22	19:00:00	1.06028	1.06082	1.06020	1.06064	4715	0	21
2019.08.22	20:00:00	1.06064	1.06116	1.06057	1.06088	1735	0	20
2019.08.22	21:00:00	1.06088	1.06144	1.06058	1.06144	2172	0	16
2019.08.22	22:00:00	1.06141	1.06158	1.06103	1.06114	2059	0	15
2019.08.22	23:00:00	1.06114	1.06133	1.06071	1.06081	1651	0	14
2019.08.23	00:00:00	1.06081	1.06138	1.05409	1.06081	73759	0	18
2019.08.23	01:00:00	1.06081	1.06107	1.06035	1.06095	1852	0	14
2019.08.23	02:00:00	1.06096	1.06106	1.05672	1.05722	5482	0	13
2019.08.23	03:00:00	1.05722	1.05803	1.05722	1.05730	3314	0	16
2019.08.23	04:00:00	1.05730	1.05824	1.05709	1.05813	3810	0	15
2019.08.23	05:00:00	1.05813	1.05816	1.05726	1.05777	4470	0	14
2019.08.23	06:00:00	1.05777	1.05792	1.05722	1.05722	2991	0	20
2019.08.23	07:00:00	1.05722	1.05769	1.05710	1.05743	2731	0	14
2019.08.23	08:00:00	1.05743	1.05788	1.05719	1.05779	3158	0	14
2019.08.23	09:00:00	1.05779	1.05782	1.05686	1.05716	2210	0	15
2019.08.23	10:00:00	1.05716	1.05870	1.05712	1.05841	3215	0	14
2019.08.23	11:00:00	1.05841	1.05890	1.05803	1.05871	1740	0	17
2019.08.23	12:00:00	1.05871	1.05985	1.05871	1.05943	2829	0	14
2019.08.23	13:00:00	1.05941	1.05974	1.05887	1.05972	2342	0	15
2019.08.23	14:00:00	1.05972	1.05992	1.05901	1.05935	1515	0	16
2019.08.23	15:00:00	1.05934	1.05934	1.05734	1.05764	8260	0	13
2019.08.23	16:00:00	1.05762	1.05787	1.05713	1.05748	3330	0	14
2019.08.23	17:00:00	1.05748	1.05834	1.05641	1.05739	7900	0	15
2019.08.23	18:00:00	1.05737	1.05755	1.05468	1.05523	10285	0	14
2019.08.23	19:00:00	1.05523	1.05585	1.05510	1.05521	5333	0	14
2019.08.23	20:00:00	1.05522	1.05635	1.05515	1.05592	4785	0	18
2019.08.23	21:00:00	1.05592	1.05666	1.05555	1.05650	3451	0	13
2019.08.23	22:00:00	1.05650	1.05667	1.05615	1.05647	4476	0	15
2019.08.23	23:00:00	1.05647	1.05660	1.05483	1.05499	940	0	17
2019.08.26	00:00:00	1.05490	1.06134	1.05307	1.05484	94112	0	36
2019.08.26	01:00:00	1.05466	1.05584	1.05396	1.05439	9463	0	13
2019.08.26	02:00:00	1.05439	1.05477	1.05380	1.05424	10047	0	14
2019.08.26	03:00:00	1.05426	1.05468	1.05314	1.05317	6620	0	13
2019.08.26	04:00:00	1.05318	1.05459	1.05306	1.05447	7695	0	13
2019.08.26	05:00:00	1.05449	1.05540	1.05391	1.05514	6757	0	13
2019.08.26	06:00:00	1.05514	1.05628	1.05513	1.05616	5181	0	14
2019.08.26	07:00:00	1.05616	1.05630	1.05515	1.05551	6330	0	15
2019.08.26	08:00:00	1.05552	1.05566	1.05489	1.05551	5215	0	15
2019.08.26	09:00:00	1.05551	1.05812	1.05538	1.05735	6425	0	13
2019.08.26	10:00:00	1.05735	1.05987	1.05725	1.05958	9527	0	14
2019.08.26	11:00:00	1.05958	1.06039	1.05947	1.06024	5034	0	13
2019.08.26	12:00:00	1.06024	1.06092	1.05980	1.06011	6949	0	14
2019.08.26	13:00:00	1.06011	1.06073	1.06007	1.06066	4813	0	15
2019.08.26	14:00:00	1.06066	1.06080	1.06020	1.06027	3899	0	15
2019.08.26	15:00:00	1.06027	1.06124	1.06023	1.06084	4691	0	14
2019.08.26	16:00:00	1.06086	1.06105	1.06030	1.06039	5395	0	17
2019.08.26	17:00:00	1.06039	1.06079	1.05989	1.05995	6806	0	15
2019.08.26	18:00:00	1.05995	1.06043	1.05953	1.06016	6209	0	15
2019.08.26	19:00:00	1.06016	1.06048	1.05998	1.06025	2578	0	17
2019.08.26	20:00:00	1.06025	1.06099	1.06019	1.06069	2925	0	14
2019.08.26	21:00:00	1.06070	1.06113	1.06001	1.06109	4056	0	16
2019.08.26	22:00:00	1.06109	1.06113	1.06065	1.06084	4516	0	21
2019.08.26	23:00:00	1.06083	1.06126	1.05924	1.05931	897	0	15
2019.08.27	00:00:00	1.05975	1.06211	1.05885	1.05981	63361	0	23
2019.08.27	01:00:00	1.05981	1.06048	1.05967	1.06012	996	0	16
2019.08.27	02:00:00	1.06012	1.06052	1.05955	1.06003	4449	0	17
2019.08.27	03:00:00	1.06003	1.06126	1.06003	1.06100	4046	0	14
2019.08.27	04:00:00	1.06100	1.06121	1.06066	1.06089	4288	0	13
2019.08.27	05:00:00	1.06089	1.06100	1.05996	1.06098	2732	0	14
2019.08.27	06:00:00	1.06098	1.06111	1.06034	1.06087	3580	0	13
2019.08.27	07:00:00	1.06087	1.06158	1.06060	1.06146	3856	0	14
2019.08.27	08:00:00	1.06146	1.06149	1.06062	1.06064	3185	0	13
2019.08.27	09:00:00	1.06064	1.06130	1.06051	1.06092	3950	0	17
2019.08.27	10:00:00	1.06092	1.06108	1.05958	1.05970	4044	0	15
2019.08.27	11:00:00	1.05969	1.05980	1.05926	1.05969	2442	0	13
2019.08.27	12:00:00	1.05969	1.06027	1.05950	1.06012	3263	0	12
2019.08.27	13:00:00	1.06012	1.06100	1.06008	1.06088	2358	0	15
2019.08.27	14:00:00	1.06088	1.06125	1.06043	1.06115	2022	0	12
2019.08.27	15:00:00	1.06115	1.06130	1.06027	1.06041	2404	0	12
2019.08.27	16:00:00	1.06041	1.06153	1.06033	1.06140	4250	0	12
2019.08.27	17:00:00	1.06140	1.06210	1.06114	1.06175	4410	0	12
2019.08.27	18:00:00	1.06175	1.06197	1.06125	1.06144	2471	0	13
2019.08.27	19:00:00	1.06145	1.06207	1.06124	1.06142	6514	0	14
2019.08.27	20:00:00	1.06142	1.06157	1.06107	1.06141	2139	0	15
2019.08.27	21:00:00	1.06142	1.06196	1.06130	1.06175	1612	0	14
2019.08.27	22:00:00	1.06175	1.06181	1.06090	1.06118	1333	0	14
2019.08.27	23:00:00	1.06118	1.06155	1.06084	1.06091	3680	0	16
2019.08.28	00:00:00	1.06085	1.06494	1.06042	1.06081	66509	0	20
2019.08.28	01:00:00	1.06081	1.06142	1.06081	1.06131	2527	0	13
2019.08.28	02:00:00	1.06131	1.06155	1.06056	1.06129	4026	0	13
2019.08.28	03:00:00	1.06129	1.06241	1.06124	1.06132	6910	0	13
2019.08.28	04:00:00	1.06132	1.06228	1.06039	1.06073	7965	0	12
2019.08.28	05:00:00	1.06073	1.06154	1.06065	1.06112	4918	0	14
2019.08.28	06:00:00	1.06112	1.06166	1.06069	1.06162	3547	0	13
2019.08.28	07:00:00	1.06162	1.06331	1.06157	1.06320	2313	0	16
2019.08.28	08:00:00	1.06320	1.06458	1.06319	1.06366	3088	0	16
2019.08.28	09:00:00	1.06367	1.06378	1.06282	1.06318	2965	0	16
2019.08.28	10:00:00	1.06318	1.06357	1.06268	1.06322	3231	0	17
2019.08.28	11:00:00	1.06322	1.06397	1.06304	1.06314	6279	0	17
2019.08.28	12:00:00	1.06314	1.06386	1.06307	1.06343	3409	0	16
2019.08.28	13:00:00	1.06343	1.06351	1.06138	1.06154	1524	0	14
2019.08.28	14:00:00	1.06154	1.06196	1.06114	1.06191	2923	0	14
2019.08.28	15:00:00	1.06191	1.06300	1.06180	1.06292	3947	0	17
2019.08.28	16:00:00	1.06292	1.06386	1.06276	1.06377	5089	0	14
2019.08.28	17:00:00	1.06377	1.06393	1.06279	1.06309	7418	0	14
2019.08.28	18:00:00	1.06310	1.06457	1.06286	1.06450	6511	0	13
2019.08.28	19:00:00	1.06450	1.06494	1.06397	1.06424	3052	0	16
2019.08.28	20:00:00	1.06424	1.06436	1.06365	1.06390	3206	0	13
2019.08.28	21:00:00	1.06390	1.06394	1.06304	1.06306	1927	0	13
2019.08.28	22:00:00	1.06306	1.06347	1.06264	1.06274	3465	0	18
2019.08.28	23:00:00	1.06275	1.06312	1.06235	1.06246	3007	0	20
2019.08.29	00:00:00	1.06282	1.06697	1.06161	1.06284	73319	0	24
2019.08.29	01:00:00	1.06284	1.06336	1.06261	1.06312	4015	0	13
2019.08.29	02:00:00	1.06310	1.06350	1.06251	1.06350	4499	0	16
2019.08.29	03:00:00	1.06351	1.06447	1.06336	1.06352	6005	0	13
2019.08.29	04:00:00	1.06352	1.06593	1.06352	1.06511	6539	0	12
2019.08.29	05:00:00	1.06511	1.06538	1.06441	1.06529	3434	0	16
2019.08.29	06:00:00	1.06529	1.06631	1.06519	1.06564	3279	0	12
2019.08.29	07:00:00	1.06564	1.06626	1.06561	1.06620	2115	0	17
2019.08.29	08:00:00	1.06620	1.06623	1.06552	1.06558	3959	0	12
2019.08.29	09:00:00	1.06559	1.06570	1.06364	1.06371	2931	0	12
2019.08.29	10:00:00	1.06372	1.06531	1.06344	1.06444	6386	0	12
2019.08.29	11:00:00	1.06445	1.06476	1.06369	1.06370	7592	0	12
2019.08.29	12:00:00	1.06370	1.06394	1.06291	1.06351	3210	0	15
2019.08.29	13:00:00	1.06351	1.06384	1.06285	1.06293	6424	0	12
2019.08.29	14:00:00	1.06293	1.06393	1.06277	1.06389	3390	0	15
2019.08.29	15:00:00	1.06389	1.06457	1.06362	1.06375	2658	0	12
2019.08.29	16:00:00	1.06375	1.06505	1.06319	1.06476	5268	0	13
2019.08.29	17:00:00	1.06475	1.06545	1.06459	1.06517	4589	0	12
2019.08.29	18:00:00	1.06517	1.06598	1.06472	1.06569	3002	0	14
2019.08.29	19:00:00	1.06569	1.06630	1.06562	1.06590	2019	0	17
2019.08.29	20:00:00	1.06590	1.06620	1.06568	1.06602	3868	0	16
2019.08.29	21:00:00	1.06602	1.06697	1.06587	1.06614	1491	0	12
2019.08.29	22:00:00	1.06614	1.06633	1.06556	1.06619	1399	0	17
2019.08.29	23:00:00	1.06618	1.06628	1.06536	1.06549	979	0	15
2019.08.30	00:00:00	1.06599	1.06928	1.06289	1.06609	70569	0	13
2019.08.30	01:00:00	1.06611	1.06631	1.06551	1.06588	2082	0	13
2019.08.30	02:00:00	1.06588	1.06628	1.06564	1.06618	3933	0	18
2019.08.30	03:00:00	1.06618	1.06671	1.06590	1.06607	5666	0	13
2019.08.30	04:00:00	1.06605	1.06751	1.06546	1.06599	6055	0	13
2019.08.30	05:00:00	1.06599	1.06697	1.06596	1.06603	5356	0	14
2019.08.30	06:00:00	1.06603	1.06646	1.06568	1.06642	3006	0	16
2019.08.30	07:00:00	1.06642	1.06643	1.06567	1.06621	2385	0	15
2019.08.30	08:00:00	1.06621	1.06660	1.06590	1.06607	3113	0	16
2019.08.30	09:00:00	1.06606	1.06621	1.06542	1.06602	4267	0	12
2019.08.30	10:00:00	1.06602	1.06691	1.06596	1.06666	6107	0	14
2019.08.30	11:00:00	1.06667	1.06667	1.06604	1.06637	3665	0	17
2019.08.30	12:00:00	1.06632	1.06666	1.06580	1.06612	3224	0	14
2019.08.30	13:00:00	1.06611	1.06664	1.06602	1.06661	2308	0	15
2019.08.30	14:00:00	1.06661	1.06678	1.06609	1.06651	3134	0	14
